inserttime;avgfxrate;min_price;max_price;volatility;fractal_dimension
2022-11-18 08:28:42;4.526644847222224;4.5246;4.53035;0.005749999999999922;0.0
2022-11-18 08:36:13;4.527799888888885;4.5248;4.53005;0.005250000000000199;100380.95238094858
2022-11-18 08:43:57;4.528157874999997;4.5263;4.5305;0.0041999999999999815;140238.09523809585
2022-11-18 08:51:27;4.5322690138888895;4.5274;4.5398;0.012399999999999523;85000.00000000327
2022-11-18 09:25:01;4.544185986111112;4.53655;4.54755;0.01100000000000012;25545.454545454264
2022-11-18 09:33:43;4.547006819444448;4.54411;4.55105;0.006940000000000168;38184.438040344896
2022-11-18 10:03:13;4.54998295833334;4.5461;4.5548;0.008700000000000152;61609.19540229777
2022-11-18 10:12:10;4.555392013888888;4.55165;4.56072;0.009069999999999467;44211.68687982619
2022-11-18 10:21:19;4.550540833333337;4.54714;4.55425;0.00710999999999995;61462.72855133658
2022-11-18 10:29:54;4.548076347222226;4.54592;4.5499600000000004;0.00404000000000071;91089.10891087509
2022-11-18 10:39:15;4.544058499999999;4.53975;4.549;0.009250000000000647;103783.78378377653
2022-11-18 10:48:53;4.541375236111109;4.53925;4.54345;0.0041999999999999815;106666.66666666714
2022-11-18 10:57:53;4.538925444444448;4.5337;4.54165;0.007950000000000124;131069.18238993507
2022-11-18 11:07:01;4.540091847222219;4.53756;4.5422;0.0046400000000001995;87284.48275861694
2022-11-18 11:16:02;4.5391791805555535;4.53605;4.54115;0.00509999999999966;124705.88235294948
2022-11-18 11:25:35;4.537858319444446;4.53454;4.54055;0.006009999999999849;113477.53743760685
2022-11-18 11:35:15;4.539092555555561;4.5379;4.54225;0.00435000000000052;120459.77011492812
2022-11-18 11:44:46;4.541744222222218;4.53856;4.54324;0.004679999999999573;116025.6410256516
2022-11-18 11:54:56;4.544130374999998;4.54102;4.54608;0.0050600000000002865;89723.32015809769
2022-11-18 12:04:07;4.5438351388888885;4.54235;4.54578;0.003429999999999822;101457.72594752713
2022-11-18 12:16:40;4.548206722222227;4.54439;4.55463;0.010240000000000471;50390.62499999768
2022-11-18 12:26:05;4.555286680555562;4.55343;4.55675;0.0033200000000004337;56325.30120481192
2022-11-18 12:35:11;4.553267416666671;4.55195;4.55435;0.002400000000000624;231249.9999999399
2022-11-18 12:44:08;4.550031680555558;4.5482;4.552350000000001;0.004150000000000986;172289.1566264651
2022-11-18 12:53:45;4.550975875000004;4.5494;4.55365;0.004249999999999865;139294.11764706325
2022-11-18 13:02:14;4.553200611111113;4.55106;4.55463;0.0035700000000007392;141736.6946778418
2022-11-18 13:11:42;4.55408776388889;4.5524000000000004;4.55515;0.002749999999999808;164363.63636364782
2022-11-18 13:20:46;4.553512902777784;4.55277;4.5546500000000005;0.00188000000000077;279255.3191488218
2022-11-18 13:29:45;4.552290499999998;4.55045;4.55444;0.003989999999999938;183959.8997493763
2022-11-18 13:39:28;4.551632888888886;4.5501;4.5535499999999995;0.003449999999999953;91884.05797101575
2022-11-18 13:48:44;4.552260111111114;4.55075;4.5548;0.004050000000000331;109135.80246912688
2022-11-18 13:57:36;4.553332861111115;4.55195;4.5548;0.0028500000000004633;117894.7368420861
2022-11-18 14:06:26;4.552415249999999;4.551445;4.5536;0.002155000000000129;189327.1461716824
2022-11-18 14:15:50;4.5528715000000055;4.55196;4.55365;0.0016899999999999693;288165.680473378
2022-11-18 14:25:28;4.552954222222222;4.55219;4.55435;0.0021599999999999397;240277.77777778447
2022-11-18 14:34:08;4.554049583333327;4.55224;4.55596;0.0037199999999995015;140591.3978494812
2022-11-18 14:43:23;4.555446347222224;4.5535;4.55705;0.0035500000000006082;94084.5070422374
2022-11-18 14:52:16;4.555009333333331;4.5535499999999995;4.55563;0.002080000000000304;177403.84615382025
2022-11-18 15:01:33;4.55298162500001;4.54853;4.55532;0.00678999999999963;108394.69808542564
2022-11-18 15:10:42;4.551089291666669;4.5463000000000005;4.55346;0.007159999999999833;63128.4916201132
2022-11-18 15:19:51;4.5465355277777775;4.54517;4.54848;0.003309999999999924;80060.42296072691
2022-11-18 15:28:15;4.547766569444438;4.54632;4.549015;0.002695000000000114;181447.1243042595
2022-11-18 15:36:44;4.547934861111112;4.5458750000000006;4.54891;0.003034999999999677;219110.37891270866
2022-11-18 15:44:56;4.548094680555555;4.54719;4.54895;0.0017599999999999838;345454.5454545486
2022-11-18 15:54:04;4.548192069444443;4.5464199999999995;4.54971;0.0032900000000006813;488753.79939199606
2022-11-18 16:03:03;4.5505705833333305;4.54885;4.5525;0.003650000000000375;169863.0136986127
2022-11-18 16:11:35;4.551576972222223;4.5504999999999995;4.55247;0.0019700000000000273;345177.6649746145
2022-11-18 16:22:23;4.551392055555559;4.5504750000000005;4.552845;0.002369999999999095;540928.2700424007
2022-11-18 16:30:28;4.552588527777783;4.551005;4.55402;0.003015000000000434;519734.66003309266
2022-11-18 16:38:31;4.554783638888881;4.55165;4.55613;0.004479999999999151;146875.00000002782
2022-11-18 16:46:44;4.555791972222216;4.55457;4.5587;0.004129999999999967;102905.56900726474
2022-11-18 16:54:37;4.554737472222221;4.55307;4.55625;0.0031800000000004047;126100.62893080155
2022-11-18 17:00:40;4.5524150416666895;4.55102;4.55455;0.003529999999999589;207932.01133146897
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 17:09:56;4.551750000000026;4.55175;4.55175;0.0;0.0
2022-11-18 19:25:57;4.551673611111152;4.55165;4.55175;9.999999999976694e-05;1000000.0000023306
2022-11-18 19:25:57;4.551650000000038;4.55165;4.55165;0.0;0.0
2022-11-18 19:25:57;4.551650000000038;4.55165;4.55165;0.0;0.0
2022-11-18 19:25:57;4.551650000000038;4.55165;4.55165;0.0;0.0
2022-11-18 19:25:57;4.551650000000038;4.55165;4.55165;0.0;0.0
2022-11-18 19:25:57;4.551650000000038;4.55165;4.55165;0.0;0.0
